E1,px1,py1,pz1,pt1,eta1,phi1,E2,px2,py2,pz2,pt2,eta2,phi2,M,Class
32.9704,18.5709,-27.1621,2.0949,32.9038,0.0636,-0.9711,95.1928,-7.9724,26.7178,-91.01799999999999,27.8818,-1.8989,-0.9711,91.684,1
78.48899999999999,-10.1569,-33.2736,-70.3578,34.7893,-1.4536,-1.8671,33.3439,11.1971,30.5366,7.3454,32.5248,0.22399999999999998,-1.8671,92.3442,1
38.5316,33.5599,-16.8313,8.6673,37.5441,0.2289,-0.4649,97.7168,-32.0616,13.8368,91.2643,34.9199,1.6886,-0.4649,92.5531,1
82.8111,47.3785,0.368,-67.9178,47.3799,-1.1573,0.0078,38.5544,-36.6558,7.005,-9.6814,37.3191,-0.2566,0.0078,92.4047,1
100.5069,-58.6892,-59.3419,55.9977,83.4619,0.6287,-2.3507,74.7544,-23.7613,25.954,65.9546,35.1882,1.386,-2.3507,89.0579,1
67.6437,59.8411,29.4588,11.2645,66.6992,0.1681,0.4575,31.7869,-11.874,-24.4911,-16.4195,27.2178,-0.5716,0.4575,86.8006,1
42.5859,7.1827,35.9191,-21.7207,36.6302,-0.5628,1.3734,147.0924,18.7315,-31.0611,-142.5501,36.272,-2.0776,1.3734,91.0925,1
124.5348,-16.8752,67.3055,103.4123,69.3888,1.1894,1.8165,40.0294,-7.0423,-30.3839,25.0914,31.1893,0.7362,1.8165,92.9135,1
93.1943,-45.6084,-10.0254,80.6508,46.6972,1.3145,-2.9252,121.2692,44.1638,6.9845,112.7253,44.7127,1.655,-2.9252,92.6766,1
151.9412,8.0044,38.2884,-146.8198,39.1162,-2.0331,1.3647,39.2153,5.8873,-32.8564,-20.5824,33.3797,-0.583,1.3647,91.0759,1
76.9216,27.9544,38.2266,-60.6152,47.3574,-1.0662,0.9394,42.376000000000005,-22.3099,-32.3068,-15.9458,39.2614,-0.3957,0.9394,91.1231,1
42.8716,-4.615,39.554,15.8795,39.8223,0.3889,1.6869,38.3762,-1.9579,-38.3212,-0.621,38.3712,-0.0162,1.6869,79.5215,1
31.8642,26.6466,9.7195,14.5196,28.3639,0.4918,0.3498,79.3039,-23.7928,-11.0722,-74.8359,26.243000000000002,-1.7705,0.3498,93.3291,1
54.8937,-16.4292,-48.266000000000005,-20.342,50.9855,-0.3891,-1.8989,40.0135,17.141,24.3441,26.7326,29.7732,0.8073,-1.8989,91.6175,1
169.0753,-40.9408,-35.126999999999995,160.2386,53.945,1.8090000000000002,-2.4325,174.8292,15.4643,33.3151,170.9275,36.7293,2.2422,-2.4325,89.146,1
61.521,-10.6715,-46.7634,38.5246,47.9655,0.7351,-1.7952,44.8092,6.9903,41.7229,14.7716,42.3044,0.3424,-1.7952,91.7969,1
33.6284,-32.0768,9.3068,3.9153,33.3997,0.11699999999999999,2.8592,88.2946,25.4037,6.0318,-84.3458,26.1099,-1.8889,2.8592,90.0907,1
44.8377,-13.4475,41.8502,-8.8398,43.9576,-0.1998,1.8817,45.5278,20.8594,-33.5091,22.6895,39.4711,0.5471,1.8817,88.598,1
66.2864,-40.2367,21.6152,48.0382,45.6751,0.9175,2.6486,31.2335,17.0202,-14.222000000000001,-21.9905,22.18,-0.8753,2.6486,90.7632,1
205.8662,-1.2547,-38.5274,202.225,38.5478,2.3596,-1.6034,44.3239,3.7214,32.5123,29.8949,32.7246,0.8189,-1.6034,93.1297,1
52.1078,-11.1111,42.3544,-28.2466,43.7876,-0.6071,1.8274,42.0919,12.6716,-40.0391,2.8325,41.9964,0.0674,1.8274,90.6637,1
93.7318,-3.6701,-53.5297,76.8554,53.6553,1.1567,-1.6393,97.834,-5.3887,41.8765,88.2542,42.2218,1.4833,-1.6393,96.0125,1
226.3952,-9.2338,-48.5818,220.9284,49.4516,2.2023,-1.7586,136.6459,3.5362,40.7633,130.3762,40.9164,1.8758,-1.7586,91.0515,1
114.9429,39.7773,0.6764,-107.8386,39.7831,-1.7227,0.017,35.7887,-30.8269,13.2236,-12.4768,33.5434,-0.3639,0.017,89.2799,1
66.0725,-37.6133,-28.5376,46.2214,47.2139,0.8664,-2.4925,42.1752,30.5137,27.6537,9.107000000000001,41.1802,0.2194,-2.4925,92.7639,1
39.1375,-17.5783,29.6083,-18.6037,34.4332,-0.5169,2.1066,62.7105,25.4815,-2.109,57.2613,25.5687,1.5459,2.1066,89.7772,1
72.9684,10.4915,36.2698,62.4405,37.7567,1.2771,1.2892,36.6116,2.2799,-32.6288,-16.4492,32.7083,-0.4838,1.2892,98.5709,1
55.257,43.0698,-19.1579,28.8323,47.1384,0.5788,-0.4185,107.7547,-14.2654,36.8888,100.2336,39.551,1.6599,-0.4185,93.652,1
62.0768,-30.9987,-34.8927,-40.9281,46.6736,-0.7916,-2.2972,37.0637,22.8469,27.1615,10.6765,35.4927,0.2964,-2.2972,93.7414,1
58.07899999999999,-2.1079,49.4982,-30.3093,49.5431,-0.5789,1.6134,49.42100000000001,1.8531,-41.5767,-26.6529,41.618,-0.6032,1.6134,90.8226,1
56.6724,-51.3696,3.0581,-23.7398,51.4605,-0.4464,3.0821,36.1854,31.601999999999997,-7.6347,15.8872,32.5112,0.4711,3.0821,90.273,1
39.1918,-25.7848,26.6811,12.62,37.1044,0.3339,2.3391,51.9793,25.6405,-26.5667,-36.5871,36.9219,-0.8749,2.3391,87.9643,1
46.7231,21.8336,31.7851,26.3826,38.5617,0.6396,0.9689,38.0114,-16.0855,-13.3194,-31.7602,20.8842,-1.2062,0.9689,82.3224,1
104.6805,14.1112,-49.61600000000001,-91.0887,51.5836,-1.3337,-1.2937,80.2088,-10.2209,41.5298,-67.8547,42.769,-1.2418,-1.2937,94.0242,1
38.4778,-31.445,20.1,-9.3672,37.3202,-0.2484,2.5728,93.7392,25.7692,-21.0495,-87.6351,33.2736,-1.6958,2.5728,89.6593,1
72.1308,35.4956,-16.6821,-60.5362,39.2202,-1.2186,-0.4393,37.5723,-27.0457,25.8058,-3.7775,37.3819,-0.1009,-0.4393,87.9994,1
87.3937,27.9424,-31.4359,-76.6073,42.0594,-1.3608,-0.8442,40.5083,-38.6764,-8.9027,-8.1114,39.6879,-0.203,-0.8442,86.2511,1
67.1398,-43.6383,37.6639,-34.4221,57.6443,-0.5664,2.4295,36.199,12.5151,-33.8272,-3.0756,36.0681,-0.0852,2.4295,91.0464,1
204.5557,41.3459,-48.9476,-194.2619,64.07300000000001,-1.8285,-0.8694,183.4016,-23.5385,24.204,-180.2671,33.7623,-2.3769,-0.8694,96.4858,1
107.583,52.1386,6.8268,93.8566,52.5836,1.3431,0.1302,29.7047,-27.8111,-8.999,5.2848,29.2308,0.1798,0.1302,91.7733,1
78.5762,27.0429,-38.2303,63.0979,46.8281,1.107,-0.9551,93.4793,-20.9342,37.1834,83.1717,42.6713,1.4206,-0.9551,90.3874,1
146.469,40.7313,32.6401,136.85299999999998,52.1959,1.6916,0.6756,63.2711,-36.3421,-3.0092,51.7052,36.4664,1.1483,0.6756,86.8299,1
56.2298,46.3772,-0.5813,31.79,46.3809,0.6407,-0.0125,49.9248,-41.9387,1.5713,27.0401,41.9681,0.6064,-0.0125,88.2448,1
85.0337,-45.4884,-12.3463,-70.7751,47.1341,-1.1956,-2.8766,108.5663,40.1681,12.3268,-100.10600000000001,42.016999999999996,-1.6027,-2.8766,90.8423,1
118.05799999999999,14.1415,20.2163,115.4513,24.6715,2.2476,0.9604,23.9241,-11.057,-20.2217,-6.4177,23.0472,-0.275,0.9604,90.8904,1
73.7487,16.7973,30.2997,65.1049,34.6442,1.3883,1.0646,33.7584,-25.5071,-4.2934,-21.693,25.8659,-0.7626,1.0646,94.45100000000001,1
44.537,-40.3135,-4.1381,-18.4728,40.5254,-0.4414,-3.0393,104.0984,33.8403,2.3581,-98.4162,33.9224,-1.7867,-3.0393,91.5663,1
48.1158,-11.1343,46.2015,7.5222,47.5242,0.1576,1.8073,45.1768,6.121,-44.7299,-1.6479,45.1468,-0.0365,1.8073,92.9609,1
65.6916,29.581,-26.7886,-52.1797,39.9082,-1.083,-0.7359,38.6095,-24.2953,29.8299,3.2576,38.4719,0.0846,-0.7359,91.9139,1
51.7738,-44.0602,-4.3699,26.8353,44.2763,0.574,-3.0427,102.6889,30.2361,-6.8602,97.8965,31.0046,1.8671,-3.0427,89.3503,1
67.9596,18.392,-27.3571,-59.4292,32.9648,-1.3518,-0.9789,32.388000000000005,-26.2589,18.9572,0.2733,32.3868,0.0084,-0.9789,80.2358,1
81.4951,22.5258,-22.1068,75.1354,31.5615,1.6019999999999999,-0.7759999999999999,32.4493,-26.4765,-10.6647,-15.4343,28.5437,-0.5173,-0.7759999999999999,91.2662,1
74.9332,28.2469,39.1768,57.2912,48.2981,1.0071,0.9461,76.648,-37.0546,-25.5619,62.0359,45.0162,1.1252,0.9461,92.0596,1
125.1806,-29.3569,68.6967,-100.4446,74.7065,-1.1053,1.9746,55.9786,38.4614,-3.3933,-40.5316,38.6108,-0.9161,1.9746,92.7197,1
59.398,25.1558,-37.777,38.3173,45.3863,0.7668,-0.9833,131.625,-10.8328,38.5684,125.3805,40.0608,1.8587,-0.9833,97.4016,1
110.7829,24.6397,-2.4368,-107.9806,24.7599,-2.1788,-0.0986,24.1623,-22.8046,4.9503,6.2659,23.3357,0.2654,-0.0986,88.6264,1
63.7195,45.9083,-10.4821,42.927,47.0898,0.8175,-0.2245,84.6866,-41.0669,11.2052,73.2105,42.5682,1.3108,-0.2245,92.2632,1
66.1809,-38.0288,-22.7286,-49.1644,44.3033,-0.9569,-2.6029,45.7743,37.7401,20.2601,-16.1401,42.8344,-0.3684,-2.6029,90.9018,1
87.086,-40.8284,26.3632,-72.2634,48.6001,-1.1875,2.5682,56.0045,45.9783,7.3416,-31.1223,46.5608,-0.6266,2.5682,92.8641,1
82.6006,-49.9591,-38.6923,53.1964,63.1902,0.765,-2.4826,53.8715,-44.3258,12.4701,-27.9618,46.0464,-0.575,-2.4826,91.7094,1
56.6128,27.0111,-34.8263,35.5323,44.0735,0.7375,-0.9111,44.1296,-29.1404,28.9969,16.0449,41.1094,0.381,-0.9111,86.3153,1
108.8128,-37.2772,-18.645,-100.5137,41.68,-1.6139,-2.6778,40.3476,4.7975,-40.0544,-0.7469,40.3407,-0.0185,-2.6778,86.5712,1
76.9071,52.6136,-15.2593,-53.9784,54.7817,-0.871,-0.2823,63.3842,-35.0446,0.4095,-52.8134,35.047,-1.1986,-0.2823,88.0225,1
69.4416,7.6246,-66.5828,-18.1863,67.0179,-0.2681,-1.4568,48.1215,39.7015,26.5996,-5.6504,47.7886,-0.11800000000000001,-1.4568,97.0283,1
47.2318,-36.7293,-26.7271,-12.9406,45.4245,-0.2812,-2.5125,48.1036,37.4175,25.6917,-15.9319,45.3887,-0.3442,-2.5125,90.8497,1
82.4082,43.1705,7.4472,-69.7994,43.8081,-1.2454,0.1708,37.9648,-36.5196,-10.3059,-1.1967,37.946,-0.0315,0.1708,96.9371,1
56.5949,-21.551,36.9939,-37.0133,42.8135,-0.7823,2.0983,38.148,16.6606,-31.279,14.118,35.4394,0.3885,2.0983,91.6266,1
133.9082,-43.9117,14.2519,125.6983,46.1666,1.7269,2.8278,41.0293,24.2544,-30.1366,13.6716,38.6845,0.3464,2.8278,102.6667,1
134.6577,33.2445,-30.4843,126.8787,45.1053,1.7576,-0.7421,49.8851,-4.7377,39.455,30.156,39.7384,0.7002,-0.7421,92.212,1
81.6691,-12.103,59.7754,54.3163,60.9884,0.8019,1.7706,37.1012,-12.6529,-32.3529,13.0269,34.7391,0.3667,1.7706,90.5894,1
69.9296,30.9834,30.44,54.805,43.4346,1.0549,0.7766,34.8075,-23.1845,-24.8936,-7.3723,34.0178,-0.2151,0.7766,92.8893,1
127.0185,-30.4998,36.8784,-117.6581,47.8566,-1.6317,2.2618,177.3215,29.5043,-32.3951,-171.8225,43.8172,-2.0755,2.2618,93.8227,1
199.0584,-46.5272,16.9726,-192.7989,49.5263,-2.0684,2.7918,44.2917,19.5573,-23.5165,-32.035,30.5862,-0.9145,2.7918,88.8753,1
56.3267,-27.1537,24.5714,-42.7974,36.6207,-0.9958,2.4061,36.8193,18.7485,-18.2824,25.8826,26.1869,0.8731,2.4061,90.9937,1
70.4615,-16.0019,23.0977,64.6163,28.0992,1.5701,2.1767,30.9447,15.5835,-19.6193,-18.1607,25.0552,-0.6729,2.1767,90.0712,1
97.8786,-94.209,25.9143,-5.7728,97.7082,-0.059000000000000004,2.8732,79.5399,-32.333,11.3718,-71.7764,34.2745,-1.485,2.8732,89.7791,1
252.2862,-21.3563,41.6976,-247.8983,46.8485,-2.3681,2.0441,119.3117,24.1808,-31.211,-112.5897,39.4821,-1.7705,2.0441,89.5291,1
74.5924,7.74,-52.6603,52.2591,53.226000000000006,0.8685,-1.4249,32.0606,19.0349,19.4823,-16.9114,27.2376,-0.5867,-1.4249,91.1467,1
51.9664,26.1048,-42.5572,14.4198,49.9257,0.285,-1.0206,41.7885,-6.515,41.2453,1.6294,41.7567,0.039,-1.0206,90.2603,1
109.8722,-22.0032,-8.1408,107.3382,23.4609,2.2255,-2.7872,23.8239,12.4775,18.9132,-7.3609,22.6583,-0.3194,-2.7872,87.5924,1
111.8787,45.6049,0.9035,-102.1579,45.6138,-1.5459,0.0198,110.8338,-42.4768,8.2567,-102.0376,43.2719,-1.5932,0.0198,88.382,1
52.468999999999994,38.4923,30.2092,18.9406,48.9311,0.37799999999999995,0.6654,44.6184,-2.2709,-36.5525,-25.4865,36.623000000000005,-0.6493,0.6654,89.6153,1
69.0024,-15.0178,-37.6199,-55.8618,40.5067,-1.1258,-1.9506,36.8331,23.8298,26.9247,7.9922,35.9555,0.2205,-1.9506,93.3681,1
56.794,-3.5992,-46.8927,-31.8382,47.0307,-0.6337,-1.6474,66.9283,-9.0555,41.5472,-51.6838,42.5226,-1.0258,-1.6474,90.236,1
72.8249,35.5879,39.0181,50.1453,52.8101,0.8452,0.8313,29.9556,-20.6605,-20.6138,-6.7495,29.1853,-0.2292,0.8313,90.10600000000001,1
345.504,1.4136,-66.4776,339.0454,66.4926,2.3317,-1.5495,122.4641,-5.7449,35.0681,117.1951,35.5355,1.9087,-1.5495,99.1641,1
50.7753,-10.3229,-30.6695,39.1274,32.3602,1.0218,-1.8955,36.2813,8.7834,28.4286,-20.7605,29.7546,-0.6508,-1.8955,85.0537,1
84.7444,-54.6446,19.0714,-61.902,57.8771,-0.9297,2.8058,27.5424,15.265,-16.2423,16.1787,22.2898,0.6737,2.8058,94.6517,1
99.1162,-38.5732,-33.2604,85.0286,50.9328,1.2852,-2.43,35.1733,26.2549,18.0258,14.9302,31.8473,0.4531,-2.43,87.5104,1
155.9447,43.6712,4.7918,149.6283,43.9333,1.9395,0.1093,68.5598,-42.0725,-2.6415,54.0682,42.1554,1.0678,0.1093,94.3549,1
26.5809,-12.4703,-20.336,-11.7254,23.855,-0.4736,-2.1209,94.9798,12.5497,19.6427,92.0752,23.3095,2.0825,-2.1209,91.2164,1
45.1249,42.2863,-13.3361,8.3833,44.3394,0.188,-0.3055,48.8018,-41.6359,9.1498,23.756,42.6294,0.5318,-0.3055,88.1553,1
46.1881,-44.9896,-7.1915,7.5867,45.5607,0.1658,-2.9831,75.5577,41.6892,7.587000000000001,62.5574,42.3739,1.1816,-2.9831,99.4525,1
130.0646,-12.1106,44.7931,121.506,46.4014,1.6904,1.8349,27.0768,9.5069,-24.8301,5.1222,26.5879,0.1915,1.8349,90.8484,1
62.3917,59.0834,5.38,-19.3114,59.3279,-0.32,0.0908,48.4488,-32.7944,-4.9311,-35.3199,33.1631,-0.9266,0.0908,92.7886,1
44.8128,-27.2661,-19.9684,-29.4281,33.7961,-0.787,-2.5095,109.714,27.4932,12.603,-105.463,30.2442,-1.9622,-2.5095,75.0242,1
28.3216,-20.0484,-18.9958,-6.2717,27.6185,-0.2252,-2.3831,100.0024,23.1348,11.6372,96.5911,25.8968,2.0269999999999997,-2.3831,90.8064,1
46.9491,-30.5242,-26.6352,-23.7288,40.5112,-0.5566,-2.4241,125.0219,11.1176,32.7323,-120.1477,34.5689,-1.959,-2.4241,91.977,1
136.8703,21.2814,-44.2353,127.7647,49.0883,1.6847,-1.1224,35.1247,15.4321,28.5513,13.4318,32.455,0.4029,-1.1224,89.7325,1
73.2005,17.3074,-49.3651,51.2041,52.3112,0.8663,-1.2336,41.1387,25.4774,32.0641,-3.8966,40.9537,-0.095,-1.2336,93.3038,1
42.2476,-36.4378,-11.2715,-18.1686,38.1413,-0.46,-2.8416,124.4088,36.2982,6.6481,-118.8099,36.902,-1.8857,-2.8416,94.8148,1
82.1075,-71.4908,30.9665,25.9191,77.9093,0.3268,2.7328,26.3063,26.0986,-3.0968,-1.1386,26.2817,-0.0433,2.7328,91.1171,1
56.0362,-11.3492,-47.9917,-26.6091,49.3154,-0.5163,-1.8030000000000002,44.1429,11.9243,42.4117,2.7671,44.0561,0.0628,-1.8030000000000002,97.1388,1
59.1159,-27.9942,51.4987,-7.6742,58.6156,-0.1306,2.0687,51.3828,28.5902,-41.9513,7.9294,50.7673,0.1556,2.0687,110.0835,1
35.1581,13.9716,32.0042,-4.0765,34.9209,-0.1165,1.1592,81.4475,-10.7565,-23.3936,77.2705,25.748,1.8188,1.1592,90.3051,1
54.3886,-25.8644,45.917,-13.4456,52.7005,-0.2524,2.0838,37.8782,30.4233,-22.4912,1.8238,37.8342,0.0482,2.0838,88.366,1
40.0583,-0.7988,-26.3804,30.1347,26.3925,0.9782,-1.6011,53.9631,7.1353,19.7015,-49.7289,20.9538,-1.5991,-1.6011,91.495,1
36.6903,-29.7653,-18.8649,-10.2138,35.2399,-0.2859,-2.5767,159.782,-20.8733,21.2647,-156.97899999999998,29.7974,-2.3637,-2.5767,89.8771,1
312.6516,20.415,-68.3336,-304.4088,71.318,-2.1578,-1.2805,195.9441,24.5786,28.0979,-192.3551,37.3309,-2.342,-1.2805,90.8393,1
52.4204,25.8533,43.6031,13.3519,50.6915,0.2604,1.0356,45.5316,-17.9378,-40.1334,11.8605,43.9597,0.2666,1.0356,94.2563,1
41.9399,-37.3785,-18.9254,1.9064,41.8965,0.0455,-2.6729,72.1815,26.4732,7.3347,66.7499,27.4705,1.6209,-2.6729,89.7594,1
68.8548,-57.0752,15.9491,-35.0576,59.2617,-0.5616,2.8691,91.6686,45.3582,-26.9463,-74.9644,52.7586,-1.1501,2.8691,115.7787,1
48.2765,-28.7726,34.321,-18.023,44.7861,-0.3923,2.2685,40.9962,28.0691,-29.8502,1.3343,40.9745,0.0326,2.2685,87.5821,1
59.0046,-45.3056,-18.977999999999998,32.6923,49.1198,0.6242,-2.7449,67.5569,41.5208,-11.4841,52.0392,43.0797,1.0211,-2.7449,88.8601,1
155.7038,-17.9703,29.4716,151.8294,34.5182,2.1871,2.1184,33.9866,16.4261,-26.2115,14.0793,30.9332,0.4407,2.1184,91.8898,1
56.1199,-27.6143,46.4795,15.0517,54.0638,0.2749,2.1069,39.9813,0.9179,-39.9677,0.4876,39.9783,0.0122,2.1069,90.7682,1
184.5077,37.4717,11.3873,-180.3033,39.1637,-2.2316,0.295,68.6372,-34.8675,-17.1554,-56.5775,38.8594,-1.1701,0.295,89.0491,1
66.3263,-59.0882,-24.6009,17.394000000000002,64.0049,0.2685,-2.7471,55.5666,27.8923,-15.3029,45.5576,31.8144,1.1564,-2.7471,91.266,1
48.0893,11.2671,41.3214,-21.8671,42.83,-0.4906,1.3046,44.0751,-5.2009,-37.3074,22.8851,37.6682,0.5753,1.3046,91.8713,1
51.806999999999995,43.2796,-12.8897,25.3908,45.1583,0.5362,-0.2895,38.6228,-37.461999999999996,8.5992,3.7918,38.4363,0.0985,-0.2895,85.2859,1
180.4482,-58.8811,20.8905,169.2872,62.4772,1.7224,2.8007,36.5226,1.713,-31.4966,18.4099,31.5432,0.5547,2.8007,92.0078,1
146.5133,13.1418,-44.2767,139.0433,46.1858,1.8218,-1.2823,182.3684,-18.9082,40.6442,176.7732,44.8272,2.0809,-1.2823,91.5244,1
201.8268,-35.6963,-15.5004,198.0393,38.9165,2.3297,-2.7319,40.6887,31.883000000000003,-2.7141,25.1332,31.9983,0.7213,-2.7319,93.0671,1
56.0217,3.3296,-42.0344,36.8844,42.1661,0.79,-1.4918,35.4384,-7.011,34.2478,-5.8153,34.958,-0.1656,-1.4918,85.589,1
77.3626,-24.4122,-45.839,57.3394,51.9343,0.9531,-2.0602,51.4566,-4.9337,43.7527,26.6296,44.03,0.5729,-2.0602,93.1561,1
36.0397,33.7076,-8.1616,-9.8002,34.6816,-0.2789,-0.2376,76.6679,-31.0114,-2.2883,70.0787,31.0957,1.5516,-0.2376,94.6205,1
61.3384,15.2053,-51.7853,-29.1459,53.9715,-0.5167,-1.2852,36.0978,0.7472,33.0765,14.4372,33.085,0.4236,-1.2852,93.1287,1
101.2869,46.7184,6.5201,-89.6322,47.1712,-1.3981,0.1387,81.1312,-43.2604,-11.0222,-67.7446,44.6424,-1.2044,0.1387,92.0691,1
205.9762,44.3066,14.4053,200.638,46.5896,2.1665,0.3143,199.7263,-41.6553,-19.2905,194.3793,45.9052,2.15,0.3143,92.3307,1
53.6445,38.1266,16.2444,-34.062,41.443000000000005,-0.7497,0.4028,106.4432,-38.1753,-16.0982,-98.0493,41.4307,-1.5965,0.4028,90.414,1
119.7035,-20.1534,40.6564,-110.7693,45.3773,-1.6251,2.031,224.5549,36.3111,-24.3664,-220.2559,43.729,-2.3196,2.031,91.7046,1
246.0525,9.1415,-51.673,-240.3917,52.4753,-2.2268,-1.3957,100.7396,-13.3435,34.1751,-93.8215,36.6877,-1.6683,-1.3957,90.7879,1
38.8506,37.3681,9.9575,-3.7205,38.672,-0.0961,0.2604,64.2659,-35.0447,-10.0399,52.9261,36.4545,1.1677,0.2604,90.5893,1
32.1581,20.924,-21.1117,-12.2731,29.724,-0.402,-0.7899,73.525,-19.0482,19.7609,68.2099,27.4468,1.6417,-0.7899,89.6362,1
45.5606,-44.73,-3.2107,-8.0428,44.8451,-0.1784,-3.0699,47.598,43.518,3.4417,-18.9713,43.6539,-0.42200000000000004,-3.0699,89.1473,1
245.5387,5.3115,58.2331,238.4742,58.4748,2.1135,1.4798,89.156,-11.99,-28.285999999999998,83.6955,30.7223,1.7274,1.4798,85.3569,1
31.596,-28.1832,-12.5606,-6.8004,30.8555,-0.2186,-2.7223,140.5568,26.0663,-6.7016,-137.9559,26.914,-2.3368,-2.7223,91.1409,1
38.1223,27.2536,22.5103,-14.2774,35.3479,-0.3937,0.6904,131.4808,-21.8808,-17.3033,-128.4874,27.8958,-2.2321,0.6904,91.2549,1
78.2408,23.1537,48.717,56.6761,53.9392,0.9168,1.1271,74.0481,-16.5415,-34.7685,63.2507,38.5029,1.2714,1.1271,92.5807,1
61.7427,47.7854,-9.8345,37.8417,48.7869,0.7135,-0.203,85.4783,-40.4064,-13.71,74.0668,42.6689,1.3189,-0.203,92.4213,1
98.2502,-59.8396,-11.677999999999999,-77.0452,60.9685,-1.0561,-2.9489,24.5764,17.8187,-15.4442,6.926,23.5803,0.2897,-2.9489,87.569,1
165.6141,3.7236,44.4347,159.4984,44.5904,1.9867,1.4872,143.6179,-26.174,-7.9246,140.9902,27.3473,2.3425,1.4872,59.1107,1
107.6402,-46.9804,13.5768,-95.8901,48.9028,-1.426,2.8603,93.3643,40.5055,-8.7587,-83.663,41.4416,-1.452,2.8603,89.9909,1
234.5851,-39.4286,-28.8894,229.4362,48.8795,2.2506,-2.5093,96.4815,27.3037,25.2314,89.0312,37.1768,1.6074,-2.5093,89.5723,1
106.5428,55.7966,-36.4641,83.1173,66.6551,1.0457,-0.5788,50.8488,-33.3385,5.6986,37.9693,33.821999999999996,0.9655,-0.5788,93.0552,1
33.5487,30.5335,-10.9039,8.6212,32.422,0.2629,-0.34299999999999997,74.2753,-30.4499,3.5698,-67.6526,30.6585,-1.5324,-0.34299999999999997,89.9305,1
56.1642,-26.8943,35.8649,33.8353,44.8285,0.6970000000000001,2.2142,40.834,19.3918,-35.9169,1.1636,40.8174,0.0285,2.2142,90.1523,1
59.8329,11.2171,-37.7715,45.0274,39.4019,0.9788,-1.2821,35.8732,4.6819,23.7536,-26.4714,24.2106,-0.9459,-1.2821,91.4661,1
128.5723,44.6149,26.7188,117.5859,52.0037,1.5547,0.5396,186.32,-30.0904,-18.76,182.9146,35.4594,2.343,0.5396,92.6404,1
53.7781,-26.2099,-19.5188,-42.71,32.6794,-1.0827,-2.5015,40.2964,10.7107,26.586,28.3243,28.6624,0.873,-2.5015,91.3942,1
92.3307,-24.1084,21.1838,86.5735,32.0931,1.7182,2.4207,28.6565,-10.1323,-22.4592,-14.6327,24.639,-0.5636,2.4207,91.0404,1
65.2149,-51.4501,0.3227,-40.071999999999996,51.4511,-0.7161,3.1353,104.2075,32.77,-6.1443,-98.7298,33.341,-1.8061,3.1353,95.1585,1
31.4198,28.6406,-1.9751,12.767999999999999,28.7086,0.4313,-0.0689,71.1226,-26.8457,2.1946,-65.8248,26.9353,-1.6262,-0.0689,87.7305,1
124.5603,-76.3668,19.9949,96.3514,78.941,1.0291,2.8855,116.6319,4.0803,76.9431,87.5563,77.0512,0.9746,2.8855,98.6374,1
72.2921,-34.9924,38.4463,50.2351,51.9864,0.8574,2.3092,70.5896,20.924,-30.9697,59.8829,37.3756,1.2501,2.3092,89.6405,1
60.4473,24.8315,-43.8235,33.4181,50.3696,0.6225,-1.0553,77.0067,-37.6973,15.1437,65.4187,40.6254,1.2544,-1.0553,90.2042,1
105.0542,-42.6514,11.7681,95.2825,44.2451,1.5103,2.8724,67.0442,40.1329,-12.6586,52.1922,42.082,1.0415,2.8724,88.6675,1
51.3501,45.6618,-8.0357,22.0739,46.3635,0.4597,-0.1742,64.1435,-39.5437,8.0941,49.8514,40.3636,1.0382,-0.1742,90.1559,1
74.756,43.7278,26.2806,-54.6413,51.0176,-0.9307,0.5412,40.6913,-38.3855,-9.4057,-9.6883,39.5211,-0.2428,0.5412,94.2151,1
56.577,-9.5528,-51.4727,21.4538,52.3516,0.3991,-1.7543,38.1264,8.8721,36.8417,4.1945,37.8949,0.1105,-1.7543,89.9798,1
73.6801,12.2761,-39.9313,60.6922,41.7757,1.1683,-1.2725,38.1109,-21.1009,31.6058,2.8745,38.0023,0.0756,-1.2725,91.1554,1
76.3847,-29.9545,-2.496,-70.2219,30.0583,-1.5846,-3.0585,91.1118,24.4048,-13.5571,-86.7293,27.9175,-1.8516,-3.0585,55.9722,1
84.9152,-27.2973,-33.1458,-73.2585,42.9393,-1.3039,-2.2597,177.5072,27.9521,30.4308,-172.6309,41.3201,-2.137,-2.2597,91.6302,1
41.0419,12.7516,38.6077,5.5926,40.6591,0.1371,1.2518,62.4815,-11.9727,-36.7591,-49.0851,38.6598,-1.0598,1.2518,93.9226,1
52.4671,-22.4101,40.7321,24.3203,46.49,0.5018,2.0738,55.4407,26.0299,-36.2765,32.8654,44.648999999999994,0.682,2.0738,91.3287,1
82.6911,-52.6246,-11.1014,62.8111,53.7828,0.9952,-2.9337,66.4786,46.2983,-10.9479,46.4329,47.5751,0.8643,-2.9337,98.9503,1
171.1639,-35.0152,24.9871,-165.6703,43.0165,-2.0580000000000003,2.5218,29.648000000000003,19.7757,-17.4396,-13.5567,26.366999999999997,-0.4938,2.5218,88.9599,1
46.402,-24.8423,-32.4566,-21.9676,40.8726,-0.5145,-2.2241,114.7786,26.9669,17.7962,-110.1372,32.3097,-1.9404,-2.2241,91.1485,1
68.2442,-30.8687,23.6079,-56.0986,38.8614,-1.163,2.4887,32.3552,24.3976,-13.5741,16.351,27.9195,0.5565,2.4887,91.6395,1
189.15400000000002,48.8554,33.4262,-179.6526,59.1959,-1.8294,0.6,138.8069,-48.2813,-25.8928,-127.5376,54.7861,-1.5814,0.6,114.6099,1
