E1,pt1,eta1,phi1,E2,pt2,eta2,phi2,Rapidity,Pt,Class
74.1098,52.3273,0.8834,-1.8013,119.2374,24.1505,2.2795,-1.8013,1.3555,32.0266,1
67.4572,57.2991,-0.587,-2.501,36.0186,33.9995,0.343,-2.501,-0.2333,24.7189,1
182.1767,40.594,-2.1819,-0.3694,87.6112,33.6937,-1.6095,-0.3694,-1.9216,7.2227,1
116.7432,62.915,-1.2292,1.0121,22.6118,22.6046,-0.0253,1.0121,-0.8867,48.5571,1
60.8544,22.2854,-1.6623,1.1889,35.4518,20.3957,1.1506,1.1889,-0.2952,4.7403,1
37.8624,37.0704,-0.2063,-2.0119,75.4655,28.5758,1.6263,-2.0119,0.616,40.6029,1
95.8589,42.446,-1.4547,-1.259,56.7463,33.5394,-1.1173,-1.259,-1.3056,13.2767,1
178.03,37.0173,-2.2527,2.9091,34.3183,30.4348,-0.5,2.9091,-1.4452,7.2024,1
42.5533,42.501,0.0496,1.1897,50.9086,39.2008,-0.7548,1.1897,-0.3372,4.393,1
130.1894,29.1958,2.1753,2.6457,29.0089,28.9076,0.0837,2.6457,1.1334,18.7802,1
47.1144,43.8225,-0.3852,-1.2945,81.377,39.0021,-1.3655,-1.2945,-0.8489,9.662,1
99.5291,21.5573,-2.2109,-0.6461,25.0073,20.768,0.6285,-0.6461,-0.8078,12.9837,1
31.8725,25.3638,-0.7019,-0.3011,64.3056,23.4052,1.6689,-0.3011,0.4502,5.6933,1
83.9463,61.0158,0.8419,1.6379,44.6426,34.3737,0.7549,1.6379,0.8105,31.1266,1
70.6755,47.0187,0.9652,2.959,38.9693,38.4564,0.1631,2.959,0.6024,16.862,1
137.8889,56.4224,-1.542,2.4007,100.5775,37.4468,-1.6445,2.4007,-1.5829,19.0431,1
113.2197,26.3981,-2.1353,0.7801,22.8251,21.4939,0.3502,0.7801,-0.9794,10.737,1
64.7111,49.3284,0.7705,2.1313,68.3404,36.8885,1.2274,2.1313,0.9665,15.4249,1
52.3498,38.5519,-0.8227,-1.3375,43.0103,36.7616,0.5751,-1.3375,-0.1381,25.6942,1
40.3041,36.0074,0.4838,0.0539,140.8495,31.5903,2.1752,0.0539,1.2844,23.6185,1
207.8624,40.143,2.3281,2.4837,44.7789,31.1727,0.9033,2.4837,1.6929,22.2382,1
111.0835,48.6309,-1.4674,-0.2583,71.7681,47.092,-0.9836,-0.2583,-1.2293,40.1371,1
66.5406,43.4635,-0.9896,-2.8509,37.4298,37.234,0.1025,-2.8509,-0.482,20.9823,1
55.2351,54.705,-0.1391,0.5721,49.7417,49.4475,0.109,0.5721,-0.0213,31.4002,1
58.0691,48.2054,-0.6293,2.1382,37.0197,21.6413,1.1309,2.1382,-0.0246,27.396,1
44.494,41.4146,-0.3833,-1.1744,46.832,36.1232,0.7521,-1.1744,0.1494,8.5863,1
47.4349,47.4336,-0.0073,-1.5018,45.3174,45.2567,-0.0518,-1.5018,-0.029,14.4516,1
48.0605,46.8027,-0.2313,0.5241,44.3115,43.8059,-0.1518,0.5241,-0.1929,7.2605,1
101.6572,46.2446,1.4245,-2.8427,79.9445,42.0527,1.2578,-2.8427,1.3451,6.2808,1
45.2524,41.8534,0.4003,-1.1932,45.8358,40.8322,-0.4901,-1.1932,-0.0397,3.7685,1
70.3745,39.4016,1.1836,-1.7084,29.8748,25.7123,-0.5616,-1.7084,0.4598,58.578,1
210.6474,48.1458,2.1558,-1.8982,96.1137,40.012,1.5231,-1.8982,1.8677,21.2448,1
89.2651,86.2951,-0.2616,-2.5989,61.3552,46.4696,0.7805,-2.5989,0.1149,118.1938,1
57.4019,50.7826,-0.5052,2.117,52.8961,44.4976,-0.6051,2.117,-0.5519,7.3314,1
65.8077,30.4999,-1.4035,1.4028,27.8679,22.2677,0.6951,1.4028,-0.4767,11.6934,1
189.247,68.9921,-1.6672,0.0123,92.2166,32.5264,-1.7026,0.0123,-1.6785,42.1217,1
40.3536,34.7387,0.5612,-1.5436,58.5699,27.1708,-1.4025,-1.5436,-0.3282,13.1305,1
77.7246,53.0021,0.9318,1.7048,38.1421,38.1279,0.0273,1.7048,0.5488,44.0142,1
62.2689,52.8843,0.5873,-0.8705,80.3119,52.4552,0.9897,-0.8705,0.7877,3.5442,1
63.8176,43.5353,-0.9313,-2.9952,65.8632,41.3773,-1.0404,-2.9952,-0.9844,16.8189,1
102.8505,46.0466,1.4424,1.477,108.4574,45.0124,1.5264,1.477,1.4839,7.1712,1
30.3098,30.3092,0.0059,-1.5683,123.7144,25.689,2.2541,-1.5683,1.0631,20.0299,1
50.4013,49.0443,-0.2347,-2.2865,45.4852,39.3054,0.5537,-2.2865,0.1181,14.7069,1
135.1852,36.141,1.994,-1.623,28.3388,27.7673,0.2025,-1.623,1.1921,28.7922,1
153.2241,76.1789,1.3235,-0.2961,24.0038,23.2736,0.2498,-0.2961,1.0538,63.3717,1
60.5795,56.2342,0.3906,2.6432,60.4025,41.5788,-0.9189,2.6432,-0.1778,22.3682,1
141.6533,48.0118,1.745,0.0123,58.1556,40.709,0.8956,0.0123,1.3533,7.6543,1
52.4034,39.664,0.7814,1.5594,40.8009,31.0626,-0.7725,1.5594,0.0838,13.3923,1
72.0457,51.7594,-0.8587,-1.7897,32.5719,32.083,-0.1744,-1.7897,-0.594,39.262,1
65.7452,39.1458,-1.1082,-0.6044,33.4681,33.3271,-0.0919,-0.6044,-0.6377,12.3048,1
41.8796,35.5501,-0.5882,-1.8128,116.1325,30.2744,-2.0201,-1.8128,-1.2549,18.862,1
67.274,32.5216,1.3557,1.3656,30.3379,20.2519,-0.9607,1.3656,0.3906,13.8972,1
66.4929,48.031,-0.8509,0.838,66.838,42.8251,-1.0149,0.838,-0.9282,5.2259,1
52.7968,50.6887,0.2874,2.6111,41.6496,40.1093,0.2763,2.6111,0.2825,11.6371,1
75.9575,44.9886,1.1147,-2.3717,141.0538,40.6609,1.9156,-2.3717,1.4959,9.5347,1
88.223,46.0669,-1.2665,-1.3343,166.6687,36.7981,-2.1913,-1.3343,-1.6805,13.1581,1
26.7491,26.4803,0.1424,-2.0348,110.0821,24.176,-2.1967,-2.0348,-0.9897,2.644,1
37.461,33.7941,0.4617,-2.8719,146.4531,28.7189,2.3125,-2.8719,1.3279,5.0844,1
77.4544,44.9739,1.1392,-1.827,42.0714,37.2656,0.5025,-1.827,0.8498,7.7135,1
53.7256,47.1422,-0.5225,2.0417,38.5013,34.4943,0.4775,2.0417,-0.0943,15.4396,1
234.7127,48.7217,2.2544,-3.0057,66.4303,36.129,1.2184,-3.0057,1.8072,12.6035,1
90.6379,40.6801,-1.4396,-2.7004,32.4573,32.4135,-0.052,-2.7004,-0.8138,12.2355,1
182.747,39.2165,-2.2204,-2.342,55.9946,36.7143,-0.9846,-2.342,-1.6206,3.4938,1
88.2143,53.7086,1.0802,-1.4737,103.3881,38.0422,1.6572,-1.4737,1.3208,15.8041,1
47.9916,42.5374,0.5011,2.4547,41.1424,36.9168,-0.474,2.4547,0.0456,7.4053,1
178.8941,86.1748,-1.3597,-2.8605,116.4824,23.6645,-2.2764,-2.8605,-1.5691,62.6684,1
273.195,51.8089,2.3467,0.1471,152.0691,43.2391,1.9299,0.1471,2.1568,29.4861,1
183.0885,53.2018,1.9072,-0.1337,115.0318,38.0515,1.7709,-0.1337,1.8503,18.7832,1
66.3464,42.4721,-1.016,-0.3005,39.0592,39.0559,-0.0131,-0.3005,-0.534,13.1076,1
48.5031,40.434,-0.6217,-1.6581,92.1159,38.8868,-1.5077,-1.6581,-1.0566,1.7811,1
62.6076,29.4358,1.3873,1.4005,36.2297,27.8776,-0.7559,1.4005,0.3372,7.8975,1
131.5542,51.6535,1.587,-3.0853,124.9689,38.7049,1.8404,-3.0853,1.6956,13.3472,1
42.6787,42.1255,0.1619,-1.4436,128.5855,30.0369,2.1334,-1.4436,1.0204,59.1596,1
39.7139,39.1594,0.1681,-2.0375,64.2196,38.8931,1.0869,-2.0375,0.626,9.582,1
66.5975,65.6738,0.1675,1.8512,37.3044,29.3573,-0.7201,1.8512,-0.1157,50.4964,1
66.8623,46.1971,-0.9137,2.2873,108.9405,39.5926,-1.6705,2.2873,-1.2643,14.5295,1
79.3435,42.5664,-1.2346,-1.2009,31.4539,30.0279,0.307,-1.2009,-0.5761,12.5393,1
90.0752,55.2566,1.0707,2.7211,141.7939,26.5919,2.358,2.7211,1.513,30.9463,1
40.5635,36.1466,0.4895,1.4128,61.4057,31.13,-1.301,1.4128,-0.3525,22.477,1
86.1309,53.7568,1.0488,0.8872,59.3583,35.2873,1.1101,0.8872,1.0731,22.5481,1
175.3409,52.0684,1.8845,-1.1842,134.6662,48.8471,1.6726,-1.1842,1.7819,3.2213,1
79.5417,48.0292,1.0907,0.0619,46.8729,40.8884,0.5346,0.0619,0.8344,7.1578,1
48.9962,42.3438,0.5534,1.5601,92.8133,39.9336,1.4866,1.5601,1.0073,4.6157,1
43.0986,42.6363,0.1471,-0.9689,46.6344,40.3254,-0.5523,-0.9689,-0.1932,10.849,1
45.7788,45.2557,-0.1519,-0.2343,51.2461,41.0378,0.6915,-0.2343,0.2503,4.2727,1
62.1884,60.4364,-0.2402,-2.567,34.3487,33.9713,0.1489,-2.567,-0.0996,27.4561,1
71.0205,52.294,-0.8229,1.6694,34.909,34.5396,0.1461,1.6694,-0.4306,26.4267,1
63.378,47.4845,0.7969,-2.016,39.2898,34.538,-0.5187,-2.016,0.2304,47.2504,1
101.8777,36.7352,1.679,-1.4789,38.0112,36.5034,0.2864,-1.4789,0.9846,5.9944,1
210.0414,40.439,-2.3313,-1.8616,71.9779,39.2185,-1.2162,-1.8616,-1.7815,7.4243,1
94.3326,43.7655,-1.4024,0.0833,54.6189,42.0362,-0.7556,0.0833,-1.0853,3.4147,1
45.4365,45.3746,0.0522,-1.4898,68.8627,37.2239,-1.2256,-1.4898,-0.531,8.7357,1
54.7705,53.3313,-0.2318,2.1246,50.0255,49.5543,-0.1378,2.1246,-0.1865,49.0118,1
58.491,43.2375,-0.8171,-2.653,41.1808,40.9736,-0.1005,-2.653,-0.468,4.7765,1
30.8075,30.7251,-0.0732,-0.0787,85.6848,23.5907,1.9635,-0.0787,0.8438,10.6423,1
155.8196,46.4108,1.8814,0.4501,185.2561,36.6944,2.3023,0.4501,2.0676,12.7975,1
70.7909,47.3018,-0.9594,0.2577,35.6538,35.5698,-0.0687,0.2577,-0.5733,28.4688,1
54.9369,53.3115,0.2463,-2.5988,54.3118,47.4538,0.5314,-2.5988,0.3806,23.2887,1
171.2407,62.3693,-1.6682,-1.7961,35.2709,24.7873,-0.8901,-1.7961,-1.4403,40.6283,1
52.027,51.9257,0.0625,-0.2,39.2944,38.2027,-0.2385,-0.2,-0.0653,18.1254,1
56.183,51.4456,-0.4259,-0.9556,58.6348,39.7167,-0.9409,-0.9556,-0.651,12.4804,1
149.6892,34.858,2.1366,2.0069,21.657,21.4081,-0.1523,2.0069,1.1897,16.0685,1
155.5204,32.3187,-2.2533,-2.2261,31.641,29.8766,-0.342,-2.2261,-1.3268,7.1675,1
55.7202,27.4326,-1.3348,0.0336,35.0295,22.4934,1.012,0.0336,-0.2432,6.3406,1
95.5947,36.6552,1.6127,-1.3248,26.6116,22.0491,-0.6327,-1.3248,0.694,35.7186,1
50.5958,50.2884,0.1105,0.1753,60.2339,28.4425,-1.3824,0.1753,-0.4585,38.4035,1
140.2023,82.27,-1.1263,2.0955,21.6895,20.4788,-0.3422,2.0955,-0.9625,62.5813,1
169.2425,56.0532,1.7696,0.7567,38.9221,32.3369,0.6278,0.7567,1.338,28.4161,1
209.7951,52.9837,2.053,2.0331,38.0735,28.659,0.7899,2.0331,1.5896,35.4845,1
62.9162,45.852,0.838,1.8059,35.7304,33.0732,-0.3982,1.8059,0.3091,42.5554,1
46.09,45.0561,0.2138,3.1314,53.4334,32.4608,-1.083,3.1314,-0.3416,16.2207,1
149.2584,37.5875,-2.0559,-0.1961,31.9424,28.4407,-0.4913,-0.1961,-1.3644,9.3494,1
57.5548,29.27,-1.2973,2.6176,32.7763,20.071,1.073,2.6176,-0.268,10.5927,1
48.3581,44.854,0.3927,0.1157,71.8854,41.5782,1.144,0.1157,0.7548,6.7517,1
25.7351,25.6186,-0.0953,2.4502,98.9513,24.6993,-2.065,2.4502,-1.0664,3.7369,1
135.7068,34.8222,2.0365,1.9647,27.4242,27.243,0.1153,1.9647,1.1671,9.5515,1
129.4704,44.8828,-1.721,0.3045,42.9734,36.1211,-0.6066,0.3045,-1.2186,18.2593,1
36.7155,34.0491,-0.3932,0.1323,132.8263,32.4145,-2.0884,0.1323,-1.2238,2.8114,1
69.0902,54.9076,0.7041,1.5377,136.4974,54.4348,1.5701,1.5377,1.1353,1.2289,1
65.5371,46.133,0.8877,2.2016,69.6107,43.7204,1.0407,2.2016,0.9622,6.8417,1
57.5924,46.2591,0.6864,-2.6538,38.9037,38.7656,-0.0844,-2.6538,0.3334,7.5196,1
164.0168,53.5131,-1.7854,-0.1862,187.579,37.9037,-2.2819,-0.1862,-1.9921,16.2323,1
172.9767,49.0856,1.932,3.1361,192.2103,46.4356,2.0988,3.1361,2.0131,7.4778,1
203.6622,49.2048,-2.0987,-1.6024,105.9842,40.8648,-1.6067,-1.6024,-1.875,22.702,1
65.1749,43.1629,-0.9713,-2.0759,104.8894,42.2316,-1.5596,-2.0759,-1.2623,6.8294,1
58.2328,51.1,-0.5224,-0.8955,44.6147,41.9977,-0.3512,-0.8955,-0.4452,25.607,1
49.7326,43.5454,-0.527,0.7552,55.5582,40.5093,-0.8373,0.7552,-0.6766,3.1455,1
68.3507,42.5568,1.0518,-0.495,173.1218,36.2043,2.2468,-0.495,1.6061,6.3696,1
175.0036,49.8985,-1.927,-0.8848,41.9539,36.5507,-0.5373,-0.8848,-1.3252,60.0969,1
368.9122,72.5093,-2.3102,0.8893,304.7257,66.3187,-2.206,0.8893,-2.2604,6.4346,1
95.8936,93.6018,0.2208,-2.9418,163.9717,92.0034,1.181,-2.9418,0.6971,5.3967,1
38.5871,38.3756,0.1049,-1.7418,88.9899,32.3686,1.6696,-1.7418,0.8317,6.086,1
117.1591,46.2539,1.5811,1.5952,48.984,38.2014,0.7347,1.5952,1.196,13.5521,1
82.6236,24.3453,-1.8927,0.9205,25.5064,20.6676,0.6716,0.9205,-0.6807,5.0374,1
43.2935,37.8836,-0.5283,-1.214,48.5639,34.2056,0.8869,-1.214,0.1482,3.682,1
46.2799,45.9262,0.124,2.6293,72.9751,30.8944,1.5045,2.6293,0.6967,22.7997,1
53.9416,39.4401,-0.8332,-1.0958,95.6121,38.9171,-1.5478,-1.0958,-1.1882,4.7805,1
75.5653,44.167,1.1311,2.4656,126.6219,42.7895,1.7482,2.4656,1.4349,2.7654,1
86.5996,27.4704,-1.8152,0.347,28.6749,27.0468,0.3453,0.347,-0.7411,1.3729,1
50.0495,41.3973,-0.6358,-0.8128,41.7877,40.5631,0.2451,-0.8128,-0.1995,1.8002,1
66.9092,62.47,-0.3748,-3.1088,137.5259,58.7039,-1.4954,-3.1088,-0.9193,116.559,1
143.074,33.0501,2.1449,-2.6938,37.431,31.8805,0.5819,-2.6938,1.3751,1.1828,1
117.9736,47.44,1.561,-2.7259,27.9937,24.8848,-0.4948,-2.7259,0.779,63.1258,1
72.5702,46.6288,-1.0112,2.7915,142.7867,39.859,-1.9491,2.7915,-1.4459,27.1076,1
58.516,30.0655,-1.2854,2.9713,35.935,26.2417,0.835,2.9713,-0.2786,4.3066,1
57.3355,39.6764,-0.9116,-2.403,145.9664,39.0779,-1.9925,-2.403,-1.4483,6.3453,1
118.1408,27.1509,-2.1501,-1.9963,26.1065,26.0053,0.0882,-1.9963,-1.0484,2.0285,1
260.4416,48.5411,-2.3643,2.6986,156.4612,44.658,-1.9259,2.6986,-2.1541,3.9253,1
52.7291,37.9796,0.855,-2.7343,181.4425,32.972,2.3901,-2.7343,1.577,7.067,1
218.8964,42.0266,-2.3341,-2.3355,94.8687,40.0811,-1.5068,-2.3355,-1.9297,10.6246,1
31.2374,30.2276,0.2578,-0.1157,91.8433,21.1637,-2.1474,-0.1157,-0.7966,14.4366,1
43.179,37.7426,-0.5305,0.1409,71.5666,23.6685,1.7711,0.1409,0.4306,25.3927,1
67.8651,53.2625,-0.7245,2.274,41.687,38.5932,0.3978,2.274,-0.2448,47.6798,1
72.3706,35.9849,1.3234,1.9366,32.2133,31.1141,-0.265,1.9366,0.5772,5.8927,1
45.728,37.7782,0.6379,1.4748,123.9423,36.3246,1.8983,1.4748,1.2571,13.7494,1
95.465,36.9062,-1.6039,0.4522,30.1742,30.17,-0.0166,0.4522,-0.8767,7.1133,1
45.2324,36.867,0.6615,-1.183,143.9497,36.0801,2.0608,-1.183,1.3546,12.2366,1
63.6022,59.544,0.3671,-1.0173,32.3304,26.8515,-0.6284,-1.0173,0.0454,33.5374,1
271.8655,49.0496,-2.3974,2.1223,158.1903,44.1284,-1.9498,2.1223,-2.1852,9.0769,1
102.1435,32.2124,-1.8213,1.4408,23.9097,21.6003,0.4584,1.4408,-0.8435,15.3189,1
53.3206,52.2914,0.1981,0.0045,37.0762,28.2377,-0.7719,0.0045,-0.1516,24.1941,1
32.8847,30.6246,0.3819,-2.3158,77.8642,22.534,-1.9115,-2.3158,-0.6399,8.2457,1
76.0183,47.0038,1.0607,-0.5066,42.0204,39.5729,0.3499,-0.5066,0.7346,7.4878,1
98.8352,31.4136,1.8131,1.8366,28.0756,25.8474,-0.4123,1.8366,0.7788,21.1161,1
91.2056,44.8107,-1.3371,0.7314,137.5898,42.0539,-1.8543,0.7314,-1.5877,11.6701,1
46.6163,40.2315,-0.5562,-2.0061,113.351,38.4688,-1.7437,-2.0061,-1.138,6.4223,1
53.9911,34.678,1.0117,-1.2358,38.093,23.5304,-1.0619,-1.2358,0.1247,15.1092,1
115.3695,45.4646,1.583,-1.9291,28.3074,27.5329,0.2366,-1.9291,1.0551,56.977,1
107.2563,45.052,-1.5132,1.12,188.28,39.1626,-2.2524,1.12,-1.858,15.8931,1
106.5117,101.0686,0.3267,-1.1413,35.4127,33.0806,-0.3733,-1.1413,0.1489,103.7713,1
48.4152,45.0873,0.3819,2.1422,63.7969,39.1014,1.0718,2.1422,0.7033,6.1774,1
93.9531,62.7145,0.9607,0.5745,44.2312,31.3147,0.8796,0.5745,0.9337,31.7488,1
136.3914,44.9161,-1.7756,1.7747,132.1148,44.2325,-1.7581,1.7747,-1.7669,10.0375,1
100.2036,52.2166,-1.2689,-2.7207,154.6477,34.8823,-2.1693,-2.7207,-1.6349,31.0585,1
186.0425,38.5031,2.2575,0.0519,20.3488,20.3437,0.0225,0.0519,1.3943,23.7585,1
47.3069,45.6103,0.2719,0.1547,46.2806,44.5671,-0.2764,0.1547,0.0008,1.0431,1
40.8024,39.614,-0.2443,-2.2358,52.7117,37.125,0.887,-2.2358,0.3047,3.1919,1
129.5316,32.289,2.0664,1.3688,25.7039,25.5629,-0.105,1.3688,1.0735,6.8546,1
191.7115,76.5619,-1.5685,1.6513,25.881,25.8647,0.0356,1.6513,-1.1085,93.7247,1
54.4003,53.1468,0.2168,-2.817,47.2104,28.4516,-1.0931,-2.817,-0.2624,37.9431,1
85.3641,44.133,1.2781,-2.261,183.936,40.4443,2.1955,-2.261,1.7181,3.7057,1
54.5927,53.3173,-0.2183,-0.3143,39.0202,38.836,0.0973,-0.3143,-0.0851,26.3208,1
45.33,45.0702,-0.1073,0.1204,69.7765,36.3298,-1.2699,0.1204,-0.6323,21.8963,1
105.3582,43.7036,1.527,2.0097,198.6964,36.1446,2.389,2.0097,1.9195,8.7154,1
73.2316,56.8722,-0.7414,-1.9604,77.3306,25.8523,-1.7596,-1.9604,-1.0727,31.1383,1
131.9783,50.5688,-1.6135,2.4997,142.4872,38.2218,-1.9905,2.4997,-1.7761,14.6572,1
159.6572,44.0876,1.9604,-0.0612,200.7726,42.4387,2.2359,-0.0612,2.0955,10.1381,1
25.7685,24.0747,0.3729,-0.1206,55.725,23.5886,-1.5047,-0.1206,-0.5584,8.9674,1
72.3055,57.6172,0.6997,1.8386,57.3684,35.3824,1.0639,1.8386,0.8387,23.3526,1
133.1616,41.792,1.8264,2.1395,49.8592,37.3941,0.7954,2.1395,1.3372,7.439,1
53.1607,49.0682,-0.4056,0.2737,95.0296,24.6716,-2.0244,0.2737,-0.9899,24.8778,1
50.1931,27.8349,1.1951,2.036,42.7082,21.5344,-1.3072,2.036,0.0526,19.7495,1
201.7215,49.5108,-2.0824,2.2497,199.9839,41.32,-2.2592,2.2497,-2.1629,8.8786,1
36.1251,34.9289,0.261,-1.1662,62.1479,21.7557,-1.7106,-1.1662,-0.5474,13.2453,1
53.6869,52.1202,0.2446,-2.3874,55.8146,40.2978,0.8516,-2.3874,0.5104,14.4151,1
80.9564,42.0438,1.2729,1.3812,30.3997,29.7878,-0.2023,1.3812,0.6428,12.2571,1
53.0145,48.8021,0.4126,-1.6276,46.874,46.5711,0.114,-1.6276,0.2667,32.0137,1
86.5853,54.127,1.0467,1.8268,38.0409,37.1889,-0.2136,1.8268,0.5204,62.4423,1
243.1735,66.2233,1.9748,0.9434,44.0257,25.5701,1.1389,0.9434,1.7337,43.0448,1
45.7106,45.6181,-0.0637,-2.8372,60.4609,24.8802,1.5358,-2.8372,0.5382,22.3476,1
103.6236,52.8322,1.2944,-2.122,45.1072,37.3212,0.6352,-2.122,1.0196,16.8874,1
49.1411,39.9487,-0.666,-2.5543,40.7201,36.1274,0.499,-2.5543,-0.1098,3.909,1
231.4442,175.9458,-0.7747,-2.1928,142.7711,78.8553,-1.1999,-2.1928,-0.9074,243.5719,1
48.9905,28.5428,1.1351,-0.8151,41.2959,21.5403,-1.2677,-0.8151,0.0508,8.4327,1
97.9428,44.1672,1.4343,-1.346,26.6284,26.1725,-0.1864,-1.346,0.797,32.8885,1
54.6172,41.8598,-0.7621,2.6671,113.3301,38.5436,-1.7414,2.6671,-1.2331,14.5482,1
88.8842,47.0701,-1.2499,2.2337,63.4953,41.8488,-0.9777,2.2337,-1.1218,7.7207,1
223.9433,50.0262,-2.1793,0.7977,84.5639,38.1235,-1.4346,0.7977,-1.8551,24.4076,1
66.3183,47.4229,0.8654,-2.855,59.6467,43.967,0.8213,-2.855,0.8442,4.9628,1
38.8977,36.9847,-0.3203,-0.6954,91.9872,36.2936,-1.5817,-0.6954,-0.9457,1.2657,1
44.5768,28.3802,-1.0231,0.4094,44.4921,27.4165,1.065,0.4094,0.0075,12.4766,1
95.8785,54.4645,1.166,0.6807,75.192,41.0612,1.2135,0.6807,1.1864,22.6702,1
52.7701,32.7379,1.0564,-0.1964,39.2188,27.0291,-0.9172,-0.1964,0.1419,7.3566,1
95.5175,85.5015,0.4794,2.1344,38.7388,30.8796,0.6991,2.1344,0.5379,62.0736,1
52.3363,46.6787,-0.4875,-0.2437,44.9017,44.1709,-0.1817,-0.2437,-0.3388,4.3828,1
121.7696,53.2307,-1.469,1.6666,58.9139,39.8193,-0.9439,1.6666,-1.2435,26.9336,1
48.815,46.727,0.2978,-0.1152,42.7686,41.0197,-0.291,-0.1152,0.022,19.8962,1
56.8862,55.5438,-0.2194,0.3775,43.773,40.0054,-0.4307,0.3775,-0.3079,16.8926,1
80.58,29.0573,1.6789,-2.3171,29.9086,25.2296,-0.6,-2.3171,0.5969,19.2833,1
60.6788,42.3716,0.899,2.0918,38.7255,37.3309,-0.2725,2.0918,0.3466,5.1358,1
55.9319,45.5157,0.6643,-1.9478,46.0261,45.2509,0.1848,-1.9478,0.4252,5.3774,1
50.8766,48.7511,-0.2942,3.073,58.2684,23.7011,1.5485,3.073,0.3704,52.6014,1
28.6153,28.4299,0.1141,1.4976,104.9687,28.2726,-1.9863,1.4976,-0.9339,13.4106,1
202.5182,40.2717,2.2983,0.288,75.2535,37.7328,1.3137,0.288,1.8208,3.1707,1
51.2752,48.2844,-0.3502,-2.2213,51.2837,44.238,-0.5572,-2.2213,-0.4492,14.2849,1
48.9112,42.2901,-0.5525,1.3804,104.1111,35.6243,-1.7349,1.3804,-1.0983,8.0999,1
72.3438,42.772,-1.1169,-2.2054,177.9212,34.347,-2.3285,-2.2054,-1.6635,9.165,1
127.3394,44.6993,-1.7077,-0.9044,51.9402,39.8193,-0.7617,-0.9044,-1.2602,9.7315,1
63.789,53.5594,-0.6086,2.7482,44.9401,39.731,-0.5066,2.7482,-0.5652,17.6693,1
61.5181,50.5011,0.6491,0.2686,42.4313,41.2646,0.2372,0.2686,0.4636,24.7253,1
66.0102,32.8962,-1.3208,1.9782,35.7692,31.5809,0.5095,1.9782,-0.4204,1.5104,1
57.2666,39.6381,-0.9113,-1.9248,39.0737,37.9438,0.2434,-1.9248,-0.3453,3.1912,1
71.9291,57.3296,-0.6993,-2.4782,150.0564,41.1091,-1.9686,-2.4782,-1.2412,72.7307,1
156.2504,46.9576,1.872,-1.5039,106.9729,41.9496,1.5884,-1.5039,1.7381,6.379,1
60.6787,48.9674,0.6785,-0.242,39.0745,32.4394,-0.6292,-0.242,0.1418,18.9408,1
106.6764,21.6791,-2.2761,-2.2926,22.9449,20.1839,0.5173,-2.2926,-0.911,2.5563,1
43.6522,43.5946,0.0514,1.5099,79.9369,25.9211,1.7919,1.5099,0.7414,24.8079,1
51.4349,49.9037,-0.2471,-1.5427,67.09,33.2881,-1.3258,-1.5427,-0.6878,21.4521,1
126.1497,48.4965,-1.6099,1.2615,33.0571,32.2252,-0.2267,1.2615,-1.0397,16.8257,1
124.1636,24.1043,2.3228,3.1246,23.0946,22.2368,-0.2769,3.1246,1.0577,4.1831,1
54.4436,42.4235,0.736,1.3201,38.4933,38.3314,-0.0919,1.3201,0.342,6.9563,1
56.8848,47.5011,0.6187,3.0802,57.5311,44.4263,0.7504,3.0802,0.6823,6.1098,1
74.2647,48.4027,0.9925,-0.3268,59.5135,43.2035,0.8437,-0.3268,0.9223,5.2101,1
102.4264,32.3396,-1.8201,1.9015,26.9325,26.815,-0.0936,1.9015,-1.0221,13.3886,1
46.5294,45.4662,-0.2158,2.3125,54.1933,42.4397,-0.7281,2.3125,-0.4633,3.2594,1
76.1127,36.7962,-1.3556,-1.7021,31.0635,28.5637,0.4154,-1.7021,-0.5597,13.5137,1
48.3183,48.3182,0.0014,1.7296,48.2412,44.4938,-0.4076,1.7296,-0.1948,29.0508,1
147.1541,57.3067,1.5959,-2.5275,299.0169,54.9444,2.3788,-2.5275,1.9795,5.8899,1
257.5809,46.636,-2.3938,2.9078,76.2878,36.6252,-1.3636,2.9078,-1.9357,11.0198,1
37.3632,31.7474,0.5864,-2.5158,65.6063,27.0459,-1.5338,-2.5158,-0.4108,8.6442,1
102.9403,60.2918,1.1286,-2.9574,71.6665,36.8254,1.2853,-2.9574,1.188,35.8824,1
142.5604,61.6216,-1.4815,-2.8638,95.4525,38.682,-1.5526,-2.8638,-1.5089,37.0291,1
43.5698,35.6121,0.6567,-2.1527,38.3949,32.587,-0.5885,-2.1527,0.0586,3.098,1
64.2893,48.9776,-0.7715,-2.1871,68.5301,37.1935,-1.2209,-2.1871,-0.9659,15.2454,1
54.7534,45.482,-0.6281,-2.1965,90.0093,39.1847,-1.4736,-2.1965,-1.0212,9.0357,1
327.8034,166.3891,1.2995,-2.2829,119.4189,33.7792,1.9353,-2.2829,1.4107,187.2797,1
65.6003,29.4492,1.4394,0.2486,35.9148,28.8906,-0.6839,0.2486,0.3853,17.7205,1
49.2444,48.7603,-0.1408,0.6014,47.2892,38.3703,-0.6693,0.6014,-0.3742,10.5597,1
53.5416,38.8752,-0.8434,0.8549,42.2281,36.0807,0.5758,0.8549,-0.1566,3.2909,1
55.0874,53.4842,-0.2442,3.0106,57.7017,26.4304,-1.4168,3.0106,-0.6501,32.2195,1
